id,target,outcome,ice_low,delta_z,ice_mid,ice_high
4::DE::1319,social_norms_vax_avg,vax_willingness_T12,2.3091336795661714,1.4617854521564433,2.3780748011975334,2.427318459505649
4::DE::1392,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.471453256637507,2.8672479474478036,4.471453256637507,3.6124180173839395
4::DE::1392,covid_perceived_danger_T12,vax_willingness_T12,3.2808038281533145,1.6171885383089024,3.6776869709813793,4.074570113809443
4::DE::1392,fivec_pro_vax_idx,vax_willingness_T12,4.072492146999885,1.6500416510789493,4.300469923935669,4.528447700871453
4::DE::1392,institutional_trust_avg,vax_willingness_T12,4.074777452676409,1.4944518075201283,4.322699830152096,4.521037732132644
4::DE::1392,social_norms_vax_avg,vax_willingness_T12,4.399229224452271,1.4617854521564433,4.468170346083633,4.517414004391749
4::DE::1496,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.771533332364803,2.8672479474478036,4.771533332364803,3.9124980931112363
4::DE::1496,covid_perceived_danger_T12,vax_willingness_T12,3.5808839038806104,1.6171885383089024,3.977767046708675,4.374650189536739
4::DE::1496,fivec_pro_vax_idx,vax_willingness_T12,4.3155777784932345,1.6500416510789493,4.543555555429019,4.771533332364803
4::DE::1496,institutional_trust_avg,vax_willingness_T12,4.077350675432883,1.4944518075201283,4.325273052908568,4.523610954889118
4::DE::1496,social_norms_vax_avg,vax_willingness_T12,4.712440942395064,1.4617854521564433,4.781382064026427,4.830625722334543
4::DE::1500,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.161379641825664,2.8672479474478036,4.161379641825664,3.3023444025720963
4::DE::1500,covid_perceived_danger_T12,vax_willingness_T12,3.367613356169535,1.6171885383089024,3.764496498997599,4.161379641825664
4::DE::1500,fivec_pro_vax_idx,vax_willingness_T12,3.7624185321880406,1.6500416510789493,3.990396309123825,4.218374086059609
4::DE::1500,institutional_trust_avg,vax_willingness_T12,3.814288313359703,1.4944518075201283,4.06221069083539,4.260548592815938
4::DE::1500,social_norms_vax_avg,vax_willingness_T12,4.043194861886186,1.4617854521564433,4.112135983517548,4.161379641825664
4::DE::1658,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.497508542330418,2.8672479474478036,3.497508542330418,2.638473303076851
4::DE::1658,covid_perceived_danger_T12,vax_willingness_T12,3.211163462579229,1.6171885383089024,3.608046605407293,4.004929748235357
4::DE::1658,fivec_pro_vax_idx,vax_willingness_T12,2.698213464473715,1.6500416510789493,2.926191241409499,3.154169018345283
4::DE::1658,institutional_trust_avg,vax_willingness_T12,2.8144876586181313,1.4944518075201283,3.0624100360938176,3.2607479380743665
4::DE::1658,social_norms_vax_avg,vax_willingness_T12,3.0338862926700125,1.4617854521564433,3.102827414301374,3.1520710726094903
4::DE::1713,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.217765407422882,2.8672479474478036,2.217765407422882,1.3587301681693145
4::DE::1713,covid_perceived_danger_T12,vax_willingness_T12,2.217765407422882,1.6171885383089024,2.614648550250946,3.01153169307901
4::DE::1713,fivec_pro_vax_idx,vax_willingness_T12,2.331754295890774,1.6500416510789493,2.559732072826558,2.7877098497623423
4::DE::1713,institutional_trust_avg,vax_willingness_T12,2.4161033094034305,1.4944518075201283,2.664025686879117,2.8623635888596657
4::DE::1713,social_norms_vax_avg,vax_willingness_T12,2.158673017453143,1.4617854521564433,2.227614139084505,2.276857797392621
4::DE::1908,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.401165595040557,2.8672479474478036,4.401165595040557,3.54213035578699
4::DE::1908,covid_perceived_danger_T12,vax_willingness_T12,3.607399309384429,1.6171885383089024,4.004282452212493,4.401165595040557
4::DE::1908,fivec_pro_vax_idx,vax_willingness_T12,3.8882155969350434,1.6500416510789493,4.116193373870827,4.344171150806611
4::DE::1908,institutional_trust_avg,vax_willingness_T12,3.806151889098911,1.4944518075201283,4.054074266574597,4.2524121685551455
4::DE::1908,social_norms_vax_avg,vax_willingness_T12,4.22388842513134,1.4617854521564433,4.292829546762703,4.342073205070818
4::DE::1954,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.7090458365015353,2.8672479474478036,3.7090458365015353,2.850010597247968
4::DE::1954,covid_perceived_danger_T12,vax_willingness_T12,3.3121626936734714,1.6171885383089024,3.7090458365015353,4.1059289793296
4::DE::1954,fivec_pro_vax_idx,vax_willingness_T12,3.310084726863913,1.6500416510789493,3.538062503799697,3.7660402807354814
4::DE::1954,institutional_trust_avg,vax_willingness_T12,3.461123459025849,1.4944518075201283,3.7090458365015353,3.9073837384820838
4::DE::1954,social_norms_vax_avg,vax_willingness_T12,3.6204072515469266,1.4617854521564433,3.689348373178289,3.738592031486405
4::DE::2168,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.5289084053160105,2.8672479474478036,4.5289084053160105,3.669873166062443
4::DE::2168,covid_perceived_danger_T12,vax_willingness_T12,3.7351421196598817,1.6171885383089024,4.132025262487946,4.5289084053160105
4::DE::2168,fivec_pro_vax_idx,vax_willingness_T12,3.901969518742604,1.6500416510789493,4.129947295678387,4.357925072614171
4::DE::2168,institutional_trust_avg,vax_willingness_T12,4.082648125859775,1.4944518075201283,4.330570503335461,4.5289084053160105
4::DE::2168,social_norms_vax_avg,vax_willingness_T12,4.3910261620532856,1.4617854521564433,4.459967283684648,4.509210941992763
4::DE::2181,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.534861449190683,2.8672479474478036,3.534861449190683,2.675826209937116
4::DE::2181,covid_perceived_danger_T12,vax_willingness_T12,3.534861449190683,1.6171885383089024,3.931744592018748,4.328627734846811
4::DE::2181,fivec_pro_vax_idx,vax_willingness_T12,2.964917006851223,1.6500416510789493,3.192894783787007,3.4208725607227914
4::DE::2181,institutional_trust_avg,vax_willingness_T12,3.286939071714997,1.4944518075201283,3.534861449190683,3.7331993511712325
4::DE::2181,social_norms_vax_avg,vax_willingness_T12,3.3575842792814665,1.4617854521564433,3.4265254009128285,3.4757690592209443
4::DE::2240,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.7115999666018284,2.8672479474478036,4.7115999666018284,3.8525647273482617
4::DE::2240,covid_perceived_danger_T12,vax_willingness_T12,3.5209505381176363,1.6171885383089024,3.9178336809457006,4.3147168237737645
4::DE::2240,fivec_pro_vax_idx,vax_willingness_T12,4.540616633899991,1.6500416510789493,4.768594410835775,4.99657218777156
4::DE::2240,institutional_trust_avg,vax_willingness_T12,4.017417309669908,1.4944518075201283,4.265339687145594,4.463677589126143
