model,group,term,estimate,std_err,z_value,abs_z,effect_strength,significance,ci_low,ci_high,block,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high
B_COVID_MAIN_vax_willingness_Y,B_COVID,duration_socialmedia,-0.07609024923177668,0.02010362216582779,-3.784902472009007,3.784902472009007,strong,***,-0.11549262463560027,-0.03668787382795309,information_environment_engine,0.9267325658830522,0.890927143125181,0.9639769708391456
B_COVID_MAIN_vax_willingness_Y,B_COVID,duration_infomedia,-0.035466625228955564,0.018618859187867515,-1.9048763874892212,1.9048763874892212,weak,,-0.07195891867039858,0.0010256682124874447,information_environment_engine,0.9651549455178043,0.9305691240428687,1.0010261943900076
B_COVID_MAIN_vax_willingness_Y,B_COVID,contact_group_cohabitant,-0.03763087627028229,0.021947714521443375,-1.7145692428938848,1.7145692428938848,weak,,-0.08064760627527806,0.0053858537347134736,social_interaction_engine,0.9630683666765989,0.9225187239808008,1.005400383518324
B_COVID_MAIN_vax_willingness_Y,B_COVID,contact_group_noncohabitant,0.005896354135333645,0.019791128615369642,0.2979291504757632,0.2979291504757632,negligible,,-0.03289354516419092,0.044686253434858214,social_interaction_engine,1.0059137718482183,0.9676415642301058,1.0456997237391177
B_COVID_MAIN_vax_willingness_Y,B_COVID,contact_group_friends,0.09552808202595026,0.020859797672034202,4.579530613282049,4.579530613282049,strong,***,0.054643629863970755,0.13641253418792976,social_interaction_engine,1.100239718560443,1.0561641622351097,1.146154624046494
B_COVID_MAIN_vax_willingness_Y,B_COVID,contact_group_colleagues,0.003237355082330776,0.01972181559981694,0.1641509660175925,0.1641509660175925,negligible,,-0.035416693203050624,0.04189140336771218,social_interaction_engine,1.0032426009757076,0.9652031388627319,1.0427812300718633
B_COVID_MAIN_vax_willingness_Y,B_COVID,contact_group_others,-0.05061717415626762,0.019709815545884076,-2.568120134784204,2.568120134784204,moderate,*,-0.08924770276812807,-0.011986645544407162,social_interaction_engine,0.9506425314094842,0.9146189918570857,0.98808490810985
B_COVID_MAIN_vax_willingness_Y,B_COVID,discussion_group_cohabitant,0.0059461830354886214,0.021251856514058507,0.2797959336660827,0.2797959336660827,negligible,,-0.035706690336678996,0.047599056407656236,social_interaction_engine,1.0059638966739424,0.9649232733011592,1.048750081391789
B_COVID_MAIN_vax_willingness_Y,B_COVID,discussion_group_noncohabitant,-0.002967379411886418,0.01994512661451348,-0.14877716593321316,0.14877716593321316,negligible,,-0.04205910924342414,0.0361243504196513,social_interaction_engine,0.9970370189068316,0.9588131041802784,1.0367847630957197
B_COVID_MAIN_vax_willingness_Y,B_COVID,discussion_group_friends,0.044183189048600004,0.02203683144234562,2.0049701412018015,2.0049701412018015,moderate,*,0.0009917930882227324,0.08737458500897727,social_interaction_engine,1.0451738017467882,1.0009922850776247,1.0913053898044
B_COVID_MAIN_vax_willingness_Y,B_COVID,discussion_group_colleagues,-0.05235441386064464,0.02003883951371751,-2.61264699609005,2.61264699609005,moderate,**,-0.09162981759950908,-0.013079010121780192,social_interaction_engine,0.9489924711493398,0.9124428573217304,0.9870061484634766
B_COVID_MAIN_vax_willingness_Y,B_COVID,discussion_group_others,0.01908204727219004,0.020329812465374686,0.9386238709624196,0.9386238709624196,negligible,,-0.020763652972397788,0.058927747516777866,social_interaction_engine,1.0192652731220775,0.9794504274128073,1.0606985998636551
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_freq_cohabitants,0.027560967953721784,0.02166637002376349,1.2720620908575433,1.2720620908575433,weak,,-0.01490433696857289,0.07002627287601645,social_interaction_engine,1.0279442848563978,0.9852061829052282,1.0725363594988493
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_freq_friends,-0.05759855434463265,0.021422899251371964,-2.68864422451802,2.68864422451802,moderate,**,-0.09958666532175178,-0.015610443367513514,social_interaction_engine,0.9440288476572197,0.9052114960233869,0.9845107680625319
B_COVID_MAIN_vax_willingness_Y,B_COVID,vax_convo_freq_others,0.04566460970859567,0.020573708018965593,2.2195614746014853,2.2195614746014853,moderate,*,0.005340882962980208,0.08598833645421114,social_interaction_engine,1.0467232912494862,1.005355170903807,1.089793617373245
